X;run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
2987;2987;4200;1,0000;0,94874999999999998;0,05125000000000000;0,7692156862745100;0,2024360949757220;0,1;7;10;1;0;0,2;1,0;10;15;450;200;0,0333333333333333;0,01
2990;2990;NA;0,8425;NA;0,00000000000000000;0,6854901960784310;0,1323943159730080;0,1;7;10;1;0;0,2;1,0;10;25;100;200;0,2500000000000000;0,01
2993;2993;NA;0,1710;NA;0,00000000000000000;0,2634313725490200;0,0742596134926545;0,1;7;10;1;0;0,2;1,0;10;25;150;200;0,1666666666666667;0,01
2996;2996;2000;0,0000;0,00785714285714286;0,00785714285714286;0,1980357142857140;0,1628868005344810;0,1;7;10;1;0;0,2;1,0;10;25;250;200;0,1000000000000000;0,01
2999;2999;3900;1,0000;0,90545454545454596;0,09454545454545450;0,7163725490196080;0,3051459952733650;0,1;7;10;1;0;0,2;1,0;10;25;450;200;0,0555555555555556;0,01
3002;3002;3000;1,0000;0,98450000000000004;0,01550000000000010;0,7777450980392160;0,2261621403451300;0,1;7;10;1;0;0,2;1,0;10;30;100;200;0,3000000000000000;0,01
3005;3005;2200;0,0000;0,01500000000000000;0,01500000000000000;0,1928333333333330;0,1624047908528380;0,1;7;10;1;0;0,2;1,0;10;30;150;200;0,2000000000000000;0,01
3008;3008;NA;0,6795;NA;0,00000000000000000;0,5380392156862750;0,1171583476811300;0,1;7;10;1;0;0,2;1,0;10;30;250;200;0,1200000000000000;0,01
3011;3011;2000;1,0000;0,99199999999999999;0,00800000000000001;0,7026923076923079;0,2340394444072660;0,1;7;10;1;0;0,2;1,0;10;30;450;200;0,0666666666666667;0,01
3014;3014;NA;0,8500;NA;0,00000000000000000;0,6449019607843141;0,1865328126525690;0,1;7;10;1;0;0,2;1,0;10;40;100;200;0,4000000000000000;0,01
3017;3017;4500;0,0000;0,02300000000000000;0,02300000000000000;0,2572549019607840;0,1425353069435440;0,1;7;10;1;0;0,2;1,0;10;40;150;200;0,2666666666666667;0,01
3020;3020;NA;0,5850;NA;0,00000000000000000;0,5278431372549020;0,0640488477801184;0,1;7;10;1;0;0,2;1,0;10;40;250;200;0,1600000000000000;0,01
3023;3023;1900;1,0000;0,98250000000000004;0,01750000000000010;0,7990384615384620;0,1384414622197360;0,1;7;10;1;0;0,2;1,0;10;40;450;200;0,0888888888888889;0,01
3026;3026;600;0,0000;0,01200000000000000;0,01200000000000000;0,1458333333333330;0,1756524633439220;0,1;7;10;1;0;0,4;0,0;10;5;100;200;0,0500000000000000;0,01
3029;3029;700;0,0000;0,00555555555555556;0,00555555555555556;0,0817647058823529;0,1252115856319640;0,1;7;10;1;0;0,4;0,0;10;5;150;200;0,0333333333333333;0,01
3032;3032;600;0,0000;0,00666666666666667;0,00666666666666667;0,1211538461538460;0,1666602562869780;0,1;7;10;1;0;0,4;0,0;10;5;250;200;0,0200000000000000;0,01
3035;3035;600;0,0000;0,00600000000000000;0,00600000000000000;0,1195833333333330;0,1622492237456330;0,1;7;10;1;0;0,4;0,0;10;5;450;200;0,0111111111111111;0,01
3038;3038;2500;0,0000;0,01125000000000000;0,01125000000000000;0,1281521739130430;0,1443081529060960;0,1;7;10;1;0;0,4;0,0;10;10;100;200;0,1000000000000000;0,01
3041;3041;1000;0,0000;0,01600000000000000;0,01600000000000000;0,1418750000000000;0,1653770943429990;0,1;7;10;1;0;0,4;0,0;10;10;150;200;0,0666666666666667;0,01
3044;3044;1200;0,0000;0,01571428571428570;0,01571428571428570;0,1600000000000000;0,1534515181451540;0,1;7;10;1;0;0,4;0,0;10;10;250;200;0,0400000000000000;0,01
3047;3047;600;0,0000;0,01250000000000000;0,01250000000000000;0,1844444444444440;0,1924909810297040;0,1;7;10;1;0;0,4;0,0;10;10;450;200;0,0222222222222222;0,01
3050;3050;700;0,0000;0,00750000000000000;0,00750000000000000;0,1514285714285710;0,1687901356421930;0,1;7;10;1;0;0,4;0,0;10;15;100;200;0,1500000000000000;0,01
3053;3053;1200;0,0000;0,01062500000000000;0,01062500000000000;0,1623809523809520;0,1652544934912440;0,1;7;10;1;0;0,4;0,0;10;15;150;200;0,1000000000000000;0,01
3056;3056;700;0,0000;0,01125000000000000;0,01125000000000000;0,1512500000000000;0,1528089270357530;0,1;7;10;1;0;0,4;0,0;10;15;250;200;0,0600000000000000;0,01
3059;3059;700;0,0000;0,01388888888888890;0,01388888888888890;0,1232352941176470;0,1543933812586230;0,1;7;10;1;0;0,4;0,0;10;15;450;200;0,0333333333333333;0,01
3062;3062;2000;0,0000;0,00900000000000000;0,00900000000000000;0,1786538461538460;0,1355990980228680;0,1;7;10;1;0;0,4;0,0;10;25;100;200;0,2500000000000000;0,01
3065;3065;2200;0,0000;0,01444444444444440;0,01444444444444440;0,2315625000000000;0,1805387881654740;0,1;7;10;1;0;0,4;0,0;10;25;150;200;0,1666666666666667;0,01
3068;3068;1600;0,0000;0,00428571428571429;0,00428571428571429;0,1933333333333330;0,1790898891780250;0,1;7;10;1;0;0,4;0,0;10;25;250;200;0,1000000000000000;0,01
3071;3071;4500;0,0000;0,01500000000000000;0,01500000000000000;0,2489215686274510;0,1219930888431400;0,1;7;10;1;0;0,4;0,0;10;25;450;200;0,0555555555555556;0,01
3074;3074;1700;0,0000;0,02500000000000000;0,02500000000000000;0,1771428571428570;0,1550831830044560;0,1;7;10;1;0;0,4;0,0;10;30;100;200;0,3000000000000000;0,01
3077;3077;NA;0,7315;NA;0,00000000000000000;0,6311764705882350;0,1063700532823690;0,1;7;10;1;0;0,4;0,0;10;30;150;200;0,2000000000000000;0,01
3080;3080;2200;0,0000;0,01250000000000000;0,01250000000000000;0,1511111111111110;0,1228924900169420;0,1;7;10;1;0;0,4;0,0;10;30;250;200;0,1200000000000000;0,01
3083;3083;1400;0,0000;0,00833333333333333;0,00833333333333333;0,1614583333333330;0,1786390529304390;0,1;7;10;1;0;0,4;0,0;10;30;450;200;0,0666666666666667;0,01
3086;3086;NA;0,8215;NA;0,00000000000000000;0,5806862745098040;0,1627329702544730;0,1;7;10;1;0;0,4;0,0;10;40;100;200;0,4000000000000000;0,01
3089;3089;NA;0,2845;NA;0,00000000000000000;0,4394117647058820;0,0928958936596421;0,1;7;10;1;0;0,4;0,0;10;40;150;200;0,2666666666666667;0,01
3092;3092;4300;1,0000;0,95142857142857096;0,04857142857142860;0,7483333333333330;0,1842652074230690;0,1;7;10;1;0;0,4;0,0;10;40;250;200;0,1600000000000000;0,01
3095;3095;2400;1,0000;0,96535714285714302;0,03464285714285720;0,8035897435897440;0,1769141507459000;0,1;7;10;1;0;0,4;0,0;10;40;450;200;0,0888888888888889;0,01
3098;3098;1200;0,0000;0,01000000000000000;0,01000000000000000;0,1812500000000000;0,1509138827278660;0,1;7;10;1;0;0,4;0,5;10;5;100;200;0,0500000000000000;0,01
3101;3101;500;0,0000;0,01750000000000000;0,01750000000000000;0,1370833333333330;0,1711519571148470;0,1;7;10;1;0;0,4;0,5;10;5;150;200;0,0333333333333333;0,01
3104;3104;2500;1,0000;0,99750000000000005;0,00249999999999995;0,6826785714285710;0,2214367318004770;0,1;7;10;1;0;0,4;0,5;10;5;250;200;0,0200000000000000;0,01
3107;3107;1400;0,0000;0,01714285714285710;0,01714285714285710;0,1238636363636360;0,1314926380175480;0,1;7;10;1;0;0,4;0,5;10;5;450;200;0,0111111111111111;0,01
3110;3110;800;0,0000;0,01166666666666670;0,01166666666666670;0,1533333333333330;0,1720534247040170;0,1;7;10;1;0;0,4;0,5;10;10;100;200;0,1000000000000000;0,01
3113;3113;700;0,0000;0,01200000000000000;0,01200000000000000;0,1376923076923080;0,1617561872157110;0,1;7;10;1;0;0,4;0,5;10;10;150;200;0,0666666666666667;0,01
3116;3116;700;0,0000;0,01357142857142860;0,01357142857142860;0,1306666666666670;0,1739341692655450;0,1;7;10;1;0;0,4;0,5;10;10;250;200;0,0400000000000000;0,01
3119;3119;500;0,0000;0,00400000000000000;0,00400000000000000;0,1136363636363640;0,1563024457436750;0,1;7;10;1;0;0,4;0,5;10;10;450;200;0,0222222222222222;0,01
3122;3122;1100;0,0000;0,01125000000000000;0,01125000000000000;0,1828125000000000;0,1767764006685660;0,1;7;10;1;0;0,4;0,5;10;15;100;200;0,1500000000000000;0,01
3125;3125;1100;0,0000;0,01300000000000000;0,01300000000000000;0,1888235294117650;0,1882860972344070;0,1;7;10;1;0;0,4;0,5;10;15;150;200;0,1000000000000000;0,01
3128;3128;900;0,0000;0,00857142857142857;0,00857142857142857;0,1479411764705880;0,1715285947692960;0,1;7;10;1;0;0,4;0,5;10;15;250;200;0,0600000000000000;0,01
3131;3131;600;0,0000;0,00500000000000000;0,00500000000000000;0,1605555555555560;0,1614668008532340;0,1;7;10;1;0;0,4;0,5;10;15;450;200;0,0333333333333333;0,01
3134;3134;1700;0,0000;0,00500000000000000;0,00500000000000000;0,2020833333333330;0,1885062371627940;0,1;7;10;1;0;0,4;0,5;10;25;100;200;0,2500000000000000;0,01
3137;3137;NA;0,1640;NA;0,00000000000000000;0,2880392156862740;0,1228742382738240;0,1;7;10;1;0;0,4;0,5;10;25;150;200;0,1666666666666667;0,01
3140;3140;1900;0,0000;0,01875000000000000;0,01875000000000000;0,2400000000000000;0,1901461426260220;0,1;7;10;1;0;0,4;0,5;10;25;250;200;0,1000000000000000;0,01
3143;3143;4600;0,0000;0,01625000000000000;0,01625000000000000;0,2095098039215690;0,1081954476951820;0,1;7;10;1;0;0,4;0,5;10;25;450;200;0,0555555555555556;0,01
3146;3146;1900;0,0000;0,00750000000000000;0,00750000000000000;0,1868750000000000;0,1601481141889000;0,1;7;10;1;0;0,4;0,5;10;30;100;200;0,3000000000000000;0,01
3149;3149;2400;0,0000;0,00857142857142857;0,00857142857142857;0,2010937500000000;0,1530851248278170;0,1;7;10;1;0;0,4;0,5;10;30;150;200;0,2000000000000000;0,01
3152;3152;2600;0,0000;0,01062500000000000;0,01062500000000000;0,1897142857142860;0,1562800223257960;0,1;7;10;1;0;0,4;0,5;10;30;250;200;0,1200000000000000;0,01
3155;3155;NA;0,4975;NA;0,00000000000000000;0,3606862745098040;0,1223234221555430;0,1;7;10;1;0;0,4;0,5;10;30;450;200;0,0666666666666667;0,01
3158;3158;NA;0,7440;NA;0,00000000000000000;0,6137254901960780;0,1088064480499890;0,1;7;10;1;0;0,4;0,5;10;40;100;200;0,4000000000000000;0,01
3161;3161;2600;0,0000;0,01800000000000000;0,01800000000000000;0,2387500000000000;0,1782305502214980;0,1;7;10;1;0;0,4;0,5;10;40;150;200;0,2666666666666667;0,01
3164;3164;NA;0,5455;NA;0,00000000000000000;0,4928431372549020;0,0797449365286649;0,1;7;10;1;0;0,4;0,5;10;40;250;200;0,1600000000000000;0,01
3167;3167;1500;0,0000;0,00833333333333333;0,00833333333333333;0,2207894736842110;0,1811250577631590;0,1;7;10;1;0;0,4;0,5;10;40;450;200;0,0888888888888889;0,01
3170;3170;700;0,0000;0,01312500000000000;0,01312500000000000;0,1196875000000000;0,1600569560083740;0,1;7;10;1;0;0,4;1,0;10;5;100;200;0,0500000000000000;0,01
3173;3173;4400;0,0000;0,01250000000000000;0,01250000000000000;0,2697058823529410;0,1433297309168820;0,1;7;10;1;0;0,4;1,0;10;5;150;200;0,0333333333333333;0,01
3176;3176;NA;0,6105;NA;0,00000000000000000;0,6657843137254900;0,1138787625021440;0,1;7;10;1;0;0,4;1,0;10;5;250;200;0,0200000000000000;0,01
3179;3179;700;0,0000;0,00800000000000000;0,00800000000000000;0,1238461538461540;0,1554181704058690;0,1;7;10;1;0;0,4;1,0;10;5;450;200;0,0111111111111111;0,01
3182;3182;900;0,0000;0,01000000000000000;0,01000000000000000;0,1214705882352940;0,1464983436967200;0,1;7;10;1;0;0,4;1,0;10;10;100;200;0,1000000000000000;0,01
3185;3185;800;0,0000;0,01000000000000000;0,01000000000000000;0,1546153846153850;0,1653841681568190;0,1;7;10;1;0;0,4;1,0;10;10;150;200;0,0666666666666667;0,01
3188;3188;900;0,0000;0,00800000000000000;0,00800000000000000;0,1663333333333330;0,1718852053247280;0,1;7;10;1;0;0,4;1,0;10;10;250;200;0,0400000000000000;0,01
3191;3191;900;0,0000;0,01428571428571430;0,01428571428571430;0,1494117647058820;0,1812446753781780;0,1;7;10;1;0;0,4;1,0;10;10;450;200;0,0222222222222222;0,01
3194;3194;2900;1,0000;0,95547619047619003;0,04452380952380950;0,8179411764705879;0,1769496438837560;0,1;7;10;1;0;0,4;1,0;10;15;100;200;0,1500000000000000;0,01
3197;3197;NA;0,6820;NA;0,00000000000000000;0,6037254901960780;0,1147947870648090;0,1;7;10;1;0;0,4;1,0;10;15;150;200;0,1000000000000000;0,01
3200;3200;800;0,0000;0,00625000000000000;0,00625000000000000;0,1488461538461540;0,1524816088111650;0,1;7;10;1;0;0,4;1,0;10;15;250;200;0,0600000000000000;0,01
3203;3203;1000;0,0000;0,02700000000000000;0,02700000000000000;0,1304761904761900;0,1415000420662900;0,1;7;10;1;0;0,4;1,0;10;15;450;200;0,0333333333333333;0,01
3206;3206;1900;0,0000;0,01650000000000000;0,01650000000000000;0,1890000000000000;0,1737933771207480;0,1;7;10;1;0;0,4;1,0;10;25;100;200;0,2500000000000000;0,01
3209;3209;1700;0,0000;0,00700000000000000;0,00700000000000000;0,1789130434782610;0,1542353317155540;0,1;7;10;1;0;0,4;1,0;10;25;150;200;0,1666666666666667;0,01
3212;3212;1500;0,0000;0,01125000000000000;0,01125000000000000;0,1858333333333330;0,1768975794723840;0,1;7;10;1;0;0,4;1,0;10;25;250;200;0,1000000000000000;0,01
3215;3215;900;0,0000;0,00666666666666667;0,00666666666666667;0,1803846153846150;0,1783309369596960;0,1;7;10;1;0;0,4;1,0;10;25;450;200;0,0555555555555556;0,01
3218;3218;1500;0,0000;0,01166666666666670;0,01166666666666670;0,1372727272727270;0,1216036425747430;0,1;7;10;1;0;0,4;1,0;10;30;100;200;0,3000000000000000;0,01
3221;3221;NA;0,7115;NA;0,00000000000000000;0,5080392156862750;0,1379423010949600;0,1;7;10;1;0;0,4;1,0;10;30;150;200;0,2000000000000000;0,01
3224;3224;2000;0,0000;0,01375000000000000;0,01375000000000000;0,2104000000000000;0,1540422020097090;0,1;7;10;1;0;0,4;1,0;10;30;250;200;0,1200000000000000;0,01
3227;3227;1800;0,0000;0,00875000000000000;0,00875000000000000;0,1865217391304350;0,1421301802654610;0,1;7;10;1;0;0,4;1,0;10;30;450;200;0,0666666666666667;0,01
3230;3230;4900;0,0000;0,01500000000000000;0,01500000000000000;0,3703921568627450;0,1871225350866510;0,1;7;10;1;0;0,4;1,0;10;40;100;200;0,4000000000000000;0,01
3233;3233;1800;0,0000;0,01750000000000000;0,01750000000000000;0,1628000000000000;0,1344051710314750;0,1;7;10;1;0;0,4;1,0;10;40;150;200;0,2666666666666667;0,01
3236;3236;NA;0,4305;NA;0,00000000000000000;0,5135294117647060;0,1155997150413750;0,1;7;10;1;0;0,4;1,0;10;40;250;200;0,1600000000000000;0,01
3239;3239;NA;0,6050;NA;0,00000000000000000;0,4751960784313730;0,1099452626733580;0,1;7;10;1;0;0,4;1,0;10;40;450;200;0,0888888888888889;0,01
3890;3890;3000;1,0000;0,98666666666666702;0,01333333333333330;0,6258750000000000;0,3257080797357170;0,2;1;10;1;0;0,0;0,0;10;5;100;200;0,0500000000000000;0,02
3893;3893;600;0,0000;0,00750000000000000;0,00750000000000000;0,1633333333333330;0,1764759190371310;0,2;1;10;1;0;0,0;0,0;10;5;150;200;0,0333333333333333;0,02
3896;3896;700;0,0000;0,01388888888888890;0,01388888888888890;0,0982352941176471;0,1369984166932980;0,2;1;10;1;0;0,0;0,0;10;5;250;200;0,0200000000000000;0,02
3899;3899;500;0,0000;0,01125000000000000;0,01125000000000000;0,1335000000000000;0,1699354452595320;0,2;1;10;1;0;0,0;0,0;10;5;450;200;0,0111111111111111;0,02
3902;3902;1800;1,0000;0,98499999999999999;0,01500000000000000;0,6793750000000000;0,2489818943129240;0,2;1;10;1;0;0,0;0,0;10;10;100;200;0,1000000000000000;0,02
3905;3905;1500;1,0000;0,98875000000000002;0,01125000000000000;0,6395000000000000;0,3005560636028180;0,2;1;10;1;0;0,0;0,0;10;10;150;200;0,0666666666666667;0,02
3908;3908;1400;1,0000;0,98599999999999999;0,01400000000000000;0,7092500000000000;0,2743953879848720;0,2;1;10;1;0;0,0;0,0;10;10;250;200;0,0400000000000000;0,02
3911;3911;2100;1,0000;0,97913793103448299;0,02086206896551720;0,8311764705882350;0,2487721612948160;0,2;1;10;1;0;0,0;0,0;10;10;450;200;0,0222222222222222;0,02
3914;3914;1700;1,0000;0,98214285714285698;0,01785714285714290;0,7174000000000000;0,2587595408869010;0,2;1;10;1;0;0,0;0,0;10;15;100;200;0,1500000000000000;0,02
3917;3917;1300;1,0000;0,99555555555555597;0,00444444444444447;0,7504347826086960;0,2736575208818090;0,2;1;10;1;0;0,0;0,0;10;15;150;200;0,1000000000000000;0,02
3920;3920;1400;1,0000;0,98687499999999995;0,01312500000000010;0,7750000000000000;0,2254087196829150;0,2;1;10;1;0;0,0;0,0;10;15;250;200;0,0600000000000000;0,02
3923;3923;1500;1,0000;0,98333333333333295;0,01666666666666670;0,6773684210526320;0,2439397035075850;0,2;1;10;1;0;0,0;0,0;10;15;450;200;0,0333333333333333;0,02
3926;3926;1900;1,0000;0,98799999999999999;0,01200000000000000;0,7566000000000001;0,2095218763438960;0,2;1;10;1;0;0,0;0,0;10;25;100;200;0,2500000000000000;0,02
3929;3929;1600;1,0000;0,98875000000000002;0,01125000000000000;0,7392857142857140;0,2014899855717750;0,2;1;10;1;0;0,0;0,0;10;25;150;200;0,1666666666666667;0,02
3932;3932;1300;1,0000;0,98899999999999999;0,01100000000000000;0,7397368421052630;0,2309068696599140;0,2;1;10;1;0;0,0;0,0;10;25;250;200;0,1000000000000000;0,02
3935;3935;1000;1,0000;0,99166666666666703;0,00833333333333330;0,7882352941176470;0,2267910738465480;0,2;1;10;1;0;0,0;0,0;10;25;450;200;0,0555555555555556;0,02
3938;3938;2200;1,0000;0,99299999999999999;0,00700000000000001;0,7458928571428570;0,1566019580989440;0,2;1;10;1;0;0,0;0,0;10;30;100;200;0,3000000000000000;0,02
3941;3941;1500;1,0000;0,98750000000000004;0,01250000000000000;0,7756818181818180;0,2089616930862910;0,2;1;10;1;0;0,0;0,0;10;30;150;200;0,2000000000000000;0,02
3944;3944;1200;1,0000;0,98499999999999999;0,01500000000000000;0,7583333333333330;0,2064617896566710;0,2;1;10;1;0;0,0;0,0;10;30;250;200;0,1200000000000000;0,02
3947;3947;1100;1,0000;0,99055555555555597;0,00944444444444448;0,8390476190476190;0,1871671649062610;0,2;1;10;1;0;0,0;0,0;10;30;450;200;0,0666666666666667;0,02
3950;3950;2900;1,0000;0,97833333333333306;0,02166666666666670;0,6725000000000000;0,2318974527057780;0,2;1;10;1;0;0,0;0,0;10;40;100;200;0,4000000000000000;0,02
3953;3953;2400;1,0000;0,99250000000000005;0,00750000000000006;0,7170370370370370;0,1541868201195400;0,2;1;10;1;0;0,0;0,0;10;40;150;200;0,2666666666666667;0,02
3956;3956;1600;1,0000;0,98624999999999996;0,01375000000000000;0,7535714285714290;0,2035014917460240;0,2;1;10;1;0;0,0;0,0;10;40;250;200;0,1600000000000000;0,02
3959;3959;1000;1,0000;0,98124999999999996;0,01875000000000000;0,7640000000000000;0,1969608372965840;0,2;1;10;1;0;0,0;0,0;10;40;450;200;0,0888888888888889;0,02
3962;3962;700;0,0000;0,01166666666666670;0,01166666666666670;0,1200000000000000;0,1574068711236050;0,2;1;10;1;0;0,0;0,5;10;5;100;200;0,0500000000000000;0,02
3965;3965;600;0,0000;0,01250000000000000;0,01250000000000000;0,1234615384615380;0,1550857909806780;0,2;1;10;1;0;0,0;0,5;10;5;150;200;0,0333333333333333;0,02
3968;3968;500;0,0000;0,01166666666666670;0,01166666666666670;0,1627777777777780;0,1852044665888070;0,2;1;10;1;0;0,0;0,5;10;5;250;200;0,0200000000000000;0,02
3971;3971;1100;0,0000;0,00833333333333333;0,00833333333333333;0,1700000000000000;0,1544113245291850;0,2;1;10;1;0;0,0;0,5;10;5;450;200;0,0111111111111111;0,02
3974;3974;1300;1,0000;0,98999999999999999;0,01000000000000000;0,7378571428571430;0,2554778436018050;0,2;1;10;1;0;0,0;0,5;10;10;100;200;0,1000000000000000;0,02
3977;3977;1400;1,0000;0,98583333333333301;0,01416666666666670;0,6778571428571430;0,2924746631273020;0,2;1;10;1;0;0,0;0,5;10;10;150;200;0,0666666666666667;0,02
3980;3980;700;0,0000;0,01125000000000000;0,01125000000000000;0,1266666666666670;0,1395501430462990;0,2;1;10;1;0;0,0;0,5;10;10;250;200;0,0400000000000000;0,02
3983;3983;2200;1,0000;0,98375000000000001;0,01625000000000000;0,8551960784313730;0,2141820739098250;0,2;1;10;1;0;0,0;0,5;10;10;450;200;0,0222222222222222;0,02
3986;3986;1300;1,0000;0,98833333333333295;0,01166666666666670;0,7524999999999999;0,2285739544033370;0,2;1;10;1;0;0,0;0,5;10;15;100;200;0,1500000000000000;0,02
3989;3989;1700;1,0000;0,98599999999999999;0,01400000000000000;0,6630434782608700;0,2653288659656630;0,2;1;10;1;0;0,0;0,5;10;15;150;200;0,1000000000000000;0,02
3992;3992;1200;1,0000;0,98714285714285699;0,01285714285714290;0,7032500000000000;0,2963429512184190;0,2;1;10;1;0;0,0;0,5;10;15;250;200;0,0600000000000000;0,02
3995;3995;1200;1,0000;0,98666666666666702;0,01333333333333330;0,7343750000000000;0,2096097564523180;0,2;1;10;1;0;0,0;0,5;10;15;450;200;0,0333333333333333;0,02
3998;3998;2400;1,0000;0,98357142857142899;0,01642857142857150;0,6696875000000000;0,2428491417426900;0,2;1;10;1;0;0,0;0,5;10;25;100;200;0,2500000000000000;0,02
4001;4001;1300;1,0000;0,97666666666666702;0,02333333333333330;0,7445000000000001;0,2234767149061910;0,2;1;10;1;0;0,0;0,5;10;25;150;200;0,1666666666666667;0,02
4004;4004;1700;1,0000;0,98785714285714299;0,01214285714285710;0,7258000000000000;0,2435316543422370;0,2;1;10;1;0;0,0;0,5;10;25;250;200;0,1000000000000000;0,02
4007;4007;1200;1,0000;0,98399999999999999;0,01600000000000000;0,7808333333333330;0,2036017594977710;0,2;1;10;1;0;0,0;0,5;10;25;450;200;0,0555555555555556;0,02
4010;4010;2400;1,0000;0,98833333333333295;0,01166666666666670;0,7543548387096770;0,2004401071620640;0,2;1;10;1;0;0,0;0,5;10;30;100;200;0,3000000000000000;0,02
4013;4013;1700;1,0000;0,98750000000000004;0,01250000000000000;0,8172727272727270;0,1454036030922470;0,2;1;10;1;0;0,0;0,5;10;30;150;200;0,2000000000000000;0,02
4016;4016;1300;1,0000;0,98833333333333295;0,01166666666666670;0,6858823529411761;0,2350946305089030;0,2;1;10;1;0;0,0;0,5;10;30;250;200;0,1200000000000000;0,02
4019;4019;800;1,0000;0,98999999999999999;0,01000000000000000;0,8340625000000000;0,1903262002457890;0,2;1;10;1;0;0,0;0,5;10;30;450;200;0,0666666666666667;0,02
4022;4022;1900;1,0000;0,98666666666666702;0,01333333333333330;0,8304285714285710;0,1779060038854430;0,2;1;10;1;0;0,0;0,5;10;40;100;200;0,4000000000000000;0,02
4025;4025;2000;1,0000;0,98999999999999999;0,01000000000000000;0,7462500000000000;0,1661275701538350;0,2;1;10;1;0;0,0;0,5;10;40;150;200;0,2666666666666667;0,02
4028;4028;1200;1,0000;0,98944444444444402;0,01055555555555550;0,7993181818181820;0,2211942448152620;0,2;1;10;1;0;0,0;0,5;10;40;250;200;0,1600000000000000;0,02
4031;4031;1200;1,0000;0,99166666666666703;0,00833333333333330;0,7546875000000000;0,2268440635473330;0,2;1;10;1;0;0,0;0,5;10;40;450;200;0,0888888888888889;0,02
4034;4034;1600;1,0000;0,98312500000000003;0,01687500000000000;0,6862000000000000;0,3028210417611920;0,2;1;10;1;0;0,0;1,0;10;5;100;200;0,0500000000000000;0,02
