run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
361;600;0,0000;0,01000000000000000;0,01000000000000000;0,1580000000000000;0,166286232476147;0,8;2;10;0,50;0;0;0;10;12;150;200;0,08;0,08
362;600;0,0000;0,00750000000000000;0,00750000000000000;0,1092307692307692;0,145370878471901;0,8;2;10;0,50;0;0;0;10;12;150;200;0,08;0,08
363;700;0,0000;0,00900000000000000;0,00900000000000000;0,1392307692307692;0,171073158739253;0,8;2;10;0,50;0;0;0;10;12;150;200;0,08;0,08
364;800;0,0000;0,00500000000000000;0,00500000000000000;0,1669230769230769;0,184374375270563;0,8;2;10;0,50;0;0;0;10;12;150;200;0,08;0,08
365;600;0,0000;0,00700000000000000;0,00700000000000000;0,1387500000000000;0,180039452747042;0,8;2;10;0,50;0;0;0;10;12;150;200;0,08;0,08
376;2400;1,0000;0,98875000000000002;0,01124999999999998;0,4858620689655173;0,370234165682239;0,8;2;10;0,66;0;0;0;10;12;150;200;0,08;0,08
377;1500;1,0000;0,98437500000000000;0,01562500000000000;0,7437500000000000;0,264259630238735;0,8;2;10;0,66;0;0;0;10;12;150;200;0,08;0,08
378;1800;1,0000;0,98875000000000002;0,01124999999999998;0,6860869565217391;0,244219333804579;0,8;2;10;0,66;0;0;0;10;12;150;200;0,08;0,08
379;1100;0,0000;0,01000000000000000;0,01000000000000000;0,1676470588235294;0,168366394054927;0,8;2;10;0,66;0;0;0;10;12;150;200;0,08;0,08
380;2000;1,0000;0,97357142857142853;0,02642857142857147;0,6473214285714286;0,321401681708872;0,8;2;10;0,66;0;0;0;10;12;150;200;0,08;0,08
391;1200;1,0000;0,98821428571428571;0,01178571428571429;0,8096296296296296;0,237482492981976;0,8;2;10;0,83;0;0;0;10;12;150;200;0,08;0,08
392;1400;1,0000;0,98875000000000002;0,01124999999999998;0,7915217391304348;0,226813072728347;0,8;2;10;0,83;0;0;0;10;12;150;200;0,08;0,08
393;1200;1,0000;0,98799999999999999;0,01200000000000001;0,7100000000000000;0,262162948878567;0,8;2;10;0,83;0;0;0;10;12;150;200;0,08;0,08
394;1100;1,0000;0,98750000000000004;0,01249999999999996;0,7637500000000000;0,211939456763797;0,8;2;10;0,83;0;0;0;10;12;150;200;0,08;0,08
395;1200;1,0000;0,98299999999999998;0,01700000000000002;0,7700000000000000;0,208093587542890;0,8;2;10;0,83;0;0;0;10;12;150;200;0,08;0,08
406;1100;1,0000;0,97785714285714287;0,02214285714285713;0,8094736842105263;0,194071111944122;0,8;2;10;1,00;0;0;0;10;12;150;200;0,08;0,08
407;1300;1,0000;0,98699999999999999;0,01300000000000001;0,7521052631578947;0,233614805166501;0,8;2;10;1,00;0;0;0;10;12;150;200;0,08;0,08
408;900;1,0000;0,99230769230769234;0,00769230769230766;0,8880434782608696;0,156479298154702;0,8;2;10;1,00;0;0;0;10;12;150;200;0,08;0,08
409;1200;1,0000;0,98999999999999999;0,01000000000000001;0,7000000000000000;0,232785922500236;0,8;2;10;1,00;0;0;0;10;12;150;200;0,08;0,08
410;1600;1,0000;0,98799999999999999;0,01200000000000001;0,7340909090909091;0,245403634290415;0,8;2;10;1,00;0;0;0;10;12;150;200;0,08;0,08
421;500;0,0000;0,01000000000000000;0,01000000000000000;0,0885714285714286;0,138361685606804;1,2;2;10;0,00;0;0;0;10;12;150;200;0,08;0,12
422;400;0,0000;0,01250000000000000;0,01250000000000000;0,1316666666666667;0,169944843993573;1,2;2;10;0,00;0;0;0;10;12;150;200;0,08;0,12
423;600;0,0000;0,00750000000000000;0,00750000000000000;0,0923333333333333;0,137683211273803;1,2;2;10;0,00;0;0;0;10;12;150;200;0,08;0,12
424;500;0,0000;0,01000000000000000;0,01000000000000000;0,1122727272727273;0,155295905231974;1,2;2;10;0,00;0;0;0;10;12;150;200;0,08;0,12
425;500;0,0000;0,01800000000000000;0,01800000000000000;0,0896875000000000;0,141049267397365;1,2;2;10;0,00;0;0;0;10;12;150;200;0,08;0,12
436;700;0,0000;0,01666666666666667;0,01666666666666667;0,1092857142857143;0,133299217247069;1,2;2;10;0,16;0;0;0;10;12;150;200;0,08;0,12
